id,popularity,budget,revenue,profit,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year
34647,0.8305969999999989,13000000.0,754249.0,-12245751.0,Enter the Void,Nathaniel Brown|Paz de la Huerta|Cyril Roy|Masato Tanno|Jesse Kuhn,Gaspar NoÃ©,161.0,Fantasy|Drama,BIM Distribuzione|Wild Bunch,2009-05-05,195,7.1,2009
34653,0.8285319999999989,7000000.0,,,A Single Man,Colin Firth|Julianne Moore|Nicholas Hoult|Matthew Goode|Paulette Lamori,Tom Ford,101.0,Drama|Romance,Depth of Field|Artina Films|Fade to Black Productions,2009-10-19,252,7.3,2009
17134,0.826039,20000000.0,17280326.0,-2719674.0,12 Rounds,John Cena|Ashley Scott|Brian J. White|Aidan Gillen|Steve Harris,Renny Harlin,108.0,Action|Adventure|Drama|Thriller,The Mark Gordon Company|Fox Atomic|20th Century Fox Home Entertainment|WWE Studios|Midnight Sun Pictures,2009-03-19,130,5.9,2009
15809,0.817983,8000000.0,,,Green Street Hooligans 2,Ross McCall|Graham McTavish|Treva Etienne|Luke Massy|Nicky Holender,Jesse V. Johnson,94.0,Action|Drama|Thriller,Odd Lot Entertainment,2009-03-05,56,5.2,2009
20453,0.816681,9000000.0,70000000.0,61000000.0,3 Idiots,Aamir Khan|Kareena Kapoor|Madhavan|Sharman Joshi|Boman Irani,Rajkumar Hirani,170.0,Drama|Comedy|Romance,Vidhu Vinod Chopra Productions,2009-12-23,662,7.8,2009
8373,0.8133229999999989,150000000.0,836297228.0,686297228.0,Transformers: Revenge of the Fallen,Shia LaBeouf|Megan Fox|Josh Duhamel|Rainn Wilson|Tyrese Gibson,Michael Bay,150.0,Science Fiction|Action|Adventure,Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes,2009-06-19,2230,6.0,2009
10313,0.811236,24000000.0,68729358.0,44729358.0,The Men Who Stare at Goats,George Clooney|Ewan McGregor|Jeff Bridges|Kevin Spacey|Robert Patrick,Grant Heslov,93.0,Comedy|War,BBC Films|Smoke House,2009-10-17,435,5.8,2009
19265,0.8048569999999989,15000000.0,,,Whatever Works,Larry David|Evan Rachel Wood|Adam Brooks|Michael McKean|Lyle Kanouse,Woody Allen,92.0,Comedy|Romance,Sony Pictures Classics|Wild Bunch|Gravier Productions|Perdido Productions,2009-06-19,174,6.7,2009
22832,0.7967609999999989,40000000.0,60462347.0,20462347.0,Ninja Assassin,Rain|Naomie Harris|Sung Kang|Randall Duk Kim|Rick Yune,James McTeigue,99.0,Action|Crime|Thriller,Studio Babelsberg|Anarchos Productions|Legendary Pictures|Dark Castle Entertainment|Silver Pictures,2009-09-29,218,6.1,2009
23367,0.790326,20000000.0,5210988.0,-14789012.0,Bandslam,Vanessa Hudgens|Aly Michalka|Gaelan Connell|Lisa Kudrow|Scott Porter,Todd Graff,111.0,Comedy|Drama|Family|Music,Summit Entertainment|Goldsmith-Thomas Productions|Walden Media,2009-08-06,75,5.5,2009
16523,0.7863899999999989,100000000.0,100086793.0,86793.0,Where the Wild Things Are,Max Records|Catherine Keener|Lauren Ambrose|James Gandolfini|Catherine O'Hara,Spike Jonze,101.0,Family|Fantasy,Village Roadshow Pictures|Legendary Pictures|Playtone|Wild Things Productions|Warner Bros.,2009-10-16,312,6.3,2009
22897,0.786159,85000000.0,219103655.0,134103655.0,It's Complicated,Meryl Streep|Alec Baldwin|Steve Martin|Lake Bell|Mary Kay Place,Nancy Meyers,121.0,Comedy|Romance,Universal Pictures|Scott Rudin Productions|Waverly Films|Dentsu|Relativity Media,2009-12-23,225,6.2,2009
28891,0.778435,500000.0,,,Elsewhere,Anna Kendrick|Paul Wesley|Tania Raymonde|Olivia Dawn York|Jeff Daniel Phillips,Nathan Hope,100.0,Crime|Drama|Thriller,Lost Toys,2009-01-15,18,5.8,2009
16258,0.776493,,,,The Butterfly Effect 3: Revelations,Chris Carmack|Rachel Miner|Melissa Jones|Kevin Yon|Lynch R. Travis,Seth Grossman,90.0,Science Fiction|Thriller|Drama|Crime,FilmEngine|After Dark Films|BenderSpink,2009-01-09,97,5.0,2009
19840,0.7672640000000001,18000000.0,,,"I Love You, Beth Cooper",Hayden Panettiere|Paul Rust|Lauren London|Lauren Storm|Jack Carpenter,Chris Columbus,102.0,Comedy|Romance,Ingenious Film Partners|1492 Pictures|Fox Atomic|Dune Entertainment III|Bece Canada Productions,2009-07-10,106,4.9,2009
22327,0.7671439999999989,18000000.0,,,Youth in Revolt,Michael Cera|Zach Galifianakis|Justin Long|Ray Liotta|Steve Buscemi,Miguel Arteta,87.0,Drama|Comedy|Romance,Dimension Films,2009-09-11,194,5.8,2009
18162,0.760048,100000000.0,68688831.0,-31311169.0,Land of the Lost,Will Ferrell|Anna Friel|Danny McBride|Jorma Taccone|Matt Lauer,Brad Silberling,102.0,Adventure|Comedy|Science Fiction,Universal Pictures|Mosaic Media Group|Relativity Media|Sid & Marty Krofft Pictures,2009-06-05,220,5.4,2009
22954,0.7563850000000001,60000000.0,122233971.0,62233971.0,Invictus,Morgan Freeman|Matt Damon|Tony Kgoroge|Patrick Mofokeng|Matt Stern,Clint Eastwood,134.0,Drama|History,Spyglass Entertainment|Malpaso Productions|Revelations Entertainment|Mace Neufeld Productions|Warner Bros.,2009-12-10,675,6.9,2009
16866,0.748763,70000000.0,104945765.0,34945765.0,Planet 51,Dwayne Johnson|Seann William Scott|Jessica Biel|Justin Long|Gary Oldman,Jorge Blanco|Javier Abad|Marcos MartÃ­nez,91.0,Science Fiction|Animation|Family|Comedy|Adventure,TriStar Pictures|Ilion Animation Studios|Hand Made Films,2009-11-19,354,5.7,2009
23488,0.744384,,4706919.0,,Dorian Gray,Ben Barnes|Colin Firth|Rebecca Hall|Emilia Fox|Ben Chaplin,Oliver Parker,112.0,Fantasy|Drama|Thriller,Ealing Studios|Fragile Films,2009-09-09,291,5.8,2009
18781,0.729008,,77527732.0,,The Haunting in Connecticut,Virginia Madsen|Kyle Gallner|Martin Donovan|Amanda Crew|Elias Koteas,Peter Cornwell,102.0,Thriller|Horror,Lionsgate|Gold Circle Films|Integrated Films,2009-03-27,141,6.1,2009
26123,0.725903,,,,American Pie Presents: The Book of Love,Eugene Levy|Bug Hall|Kevin M. Horton|Brandon Hardesty|Beth Behrs,John Putch,93.0,Comedy,Universal Pictures|Capital Arts Entertainment,2009-06-18,261,5.1,2009
17445,0.725654,3500000.0,,,Green Lantern: First Flight,Christopher Meloni|Victor Garber|Michael Madsen|Tricia Helfer|John Larroquette,Lauren Montgomery,75.0,Animation|Science Fiction|Action,DC Comics|Warner Bros. Animation,2009-07-28,51,6.2,2009
24056,0.720352,8000000.0,,,The Tournament,Ving Rhames|Robert Carlyle|Ian Somerhalder|Kelly Hu|Liam Cunningham,Scott Mann,95.0,Horror|Action|Thriller,Sherwood Schwartz Productions|Mann Made Films|Storitel,2009-05-01,91,5.7,2009
17610,0.717595,60000000.0,62357900.0,2357900.0,Year One,Jack Black|Michael Cera|Olivia Wilde|Oliver Platt|David Cross,Harold Ramis,97.0,Comedy|Adventure,Columbia Pictures|Ocean Pictures|Apatow Productions,2009-06-18,312,4.5,2009
39800,0.713022,4500000.0,744816.0,-3755184.0,Life During Wartime,Ally Sheedy|Paul Reubens|Shirley Henderson|Allison Janney|Michael Kenneth Williams,Todd Solondz,97.0,Comedy|Drama,Werc Werk Works,2009-10-10,11,5.1,2009
38448,0.710966,12000000.0,1644755.0,-10355245.0,Ondine,Colin Farrell|Alicja Bachleda-CuruÅ›|Dervla Kirwan|Alison Barry|Marion O'Dwyer,Neil Jordan,111.0,Drama|Romance,Octagon Films|Irish Film Board|Wayfare Entertainment|Little Wave Productions|Start Motion Pictures,2009-09-14,36,6.2,2009
36970,0.6964130000000001,,19406406.0,,Oceans,Pierce Brosnan|Jacques Perrin|Rie Miyazawa|Aldo Baglio|Matthias Brandt,Jacques Perrin|Jacques Cluzaud,84.0,Documentary|Family,PathÃ© Films|Canal+|TPS Star|Participant Media|France TÃ©lÃ©vision,2009-10-17,75,7.4,2009
14435,0.694443,15000000.0,100734718.0,85734718.0,My Bloody Valentine,Jensen Ackles|Jaime King|Kerr Smith|Betsy Rue|Edi Gathegi,Patrick Lussier,101.0,Mystery|Horror,Lionsgate,2009-01-16,151,5.3,2009
26505,0.691392,87000000.0,,,Arthur et la vengeance de Maltazard,Freddie Highmore|Mia Farrow|Logan Miller|Robert Stanton|Penny Balfour,Luc Besson,93.0,Adventure|Fantasy|Animation|Family,Sofica Europacorp|ApipoulaÃ¯|Avalanche Productions|TF1 Films Production|Canal+,2009-11-26,196,5.3,2009
105077,0.690602,,,,Battlestar Galactica: The Plan,Edward James Olmos|Dean Stockwell|Michael Trucco|Grace Park|Michael Hogan,Edward James Olmos,112.0,Science Fiction|Action|Adventure|Drama,David Eick Productions|R&D TV,2009-10-27,84,6.4,2009
62320,0.688361,,,,Home,Glenn Close|Yann Arthus-Bertrand|Jacques Gamblin|Salma Hayek,Yann Arthus-Bertrand,95.0,Documentary,Europa Corp.|ElzÃ©vir Films|France 2 (FR2),2009-06-03,109,7.8,2009
22949,0.6642,35000000.0,92219310.0,57219310.0,Old Dogs,Robin Williams|John Travolta|Seth Green|Justin Long|Matt Dillon,Walt Becker,88.0,Comedy|Family,Walt Disney Pictures|Tapestry Films,2009-11-24,124,5.2,2009
26715,0.66342,,199436.0,,Bitch Slap,Julia Voth|Erin Cummings|America Olivo|Michael Hurst|Kevin Sorbo,Rick Jacobson,109.0,Drama|Action|Comedy|Thriller|Crime,IM Global|Bombshell Pictures,2009-05-16,50,4.5,2009
26428,0.661609,70000000.0,39041505.0,-30958495.0,Agora,Rachel Weisz|Max Minghella|Oscar Isaac|Ashraf Barhom|Michael Lonsdale,Alejandro AmenÃ¡bar,127.0,Adventure|Drama|History,HimenÃ³ptero|Telecinco Cinema|Mod Producciones|Nimar Studios|Canal+ EspaÃ±a,2009-05-17,238,6.6,2009
24238,0.654405,8000000.0,,,Mary and Max,Toni Collette|Philip Seymour Hoffman|Eric Bana|Barry Humphries|Bethany Whitmore,Adam Elliot,92.0,Animation|Comedy|Drama,icon,2009-02-09,359,7.5,2009
22821,0.652939,8000000.0,10629321.0,2629321.0,The Boondock Saints II: All Saints Day,"Sean Patrick Flanery|Norman Reedus|Billy Connolly|Clifton Collins, Jr.|Julie Benz",Troy Duffy,118.0,Action|Thriller|Crime,Chris Brinker Productions|Stage 6 Films,2009-11-24,151,5.9,2009
11699,0.643829,25000000.0,10589102.0,-14410898.0,The Bad Lieutenant: Port of Call - New Orleans,Nicolas Cage|Eva Mendes|Val Kilmer|Fairuza Balk|Shawn Hatosy,Werner Herzog,122.0,Drama|Crime,Saturn Films|Nu Image Films|Edward R. Pressman Film|Millennium Films|Polsky Films,2009-09-11,157,5.8,2009
8054,0.6431640000000001,30000000.0,61808775.0,31808775.0,The Imaginarium of Doctor Parnassus,Christopher Plummer|Heath Ledger|Johnny Depp|Jude Law|Colin Farrell,Terry Gilliam,123.0,Adventure|Fantasy|Mystery,Infinity Features Entertainment|Davis-Films|TÃ©lÃ©film Canada|The Movie Network|Canadian Film or Video Production Tax Credit (CPTC),2009-10-01,502,6.2,2009
18476,0.642045,20000000.0,1017401.0,-18982599.0,Horsemen,"Dennis Quaid|Zhang Ziyi|Lou Taylor Pucci|Clifton Collins, Jr.|Barry Shabaka Henley",Jonas Ã…kerlund,90.0,Crime|Drama|Horror|Mystery|Thriller,Mandate Pictures|Platinum Dunes|Radar Pictures,2009-02-06,63,6.0,2009
4597,0.6300680000000001,20000000.0,22942221.0,2942221.0,Armored,Columbus Short|Laurence Fishburne|Skeet Ulrich|Amaury Nolasco|Matt Dillon,NimrÃ³d Antal,88.0,Action|Crime|Drama|Thriller,Screen Gems|Stars Road Entertainment|Farah Films & Management|Buckaroo Entertainment,2009-12-04,117,5.6,2009
25769,0.619369,,5802422.0,,Carriers,Lou Taylor Pucci|Chris Pine|Piper Perabo|Emily VanCamp|Christopher Meloni,Ã€lex Pastor|David Pastor,84.0,Action|Drama|Horror|Science Fiction|Thriller,Paramount Vantage|Likely Story|Ivy Boy Productions|This Is That Productions,2009-09-04,143,5.7,2009
30432,0.6179680000000001,10000000.0,,,L'ArmÃ©e du crime,Simon Abkarian|Virginie Ledoyen|Robinson StÃ©venin|Lola Naymark|Adrien Jolivet,Robert GuÃ©diguian,139.0,Drama|Foreign|History,Angoa-Agicoa|Centre National de la CinÃ©matographie|Procirep|France 3 CinÃ©ma|Canal+,2009-05-17,20,6.7,2009
45781,0.616661,,,,Hole in One,Steve Talley|David Ellison|Dean Cameron|Christopher Showerman,Drew Ann Rosenberg,95.0,Comedy,,2009-09-12,24,4.7,2009
37269,0.61574,,,,My Fake Fiance,Melissa Joan Hart|Joey Lawrence|Nicole Tubiola|Burgess Jenkins|Jason MacDonald,Gil Junger,95.0,Comedy|Drama|Romance,Hartbreak Films,2009-04-19,46,5.5,2009
24418,0.608282,40000000.0,28169671.0,-11830329.0,Cirque du Freak: The Vampire's Assistant,John C. Reilly|Josh Hutcherson|Chris Massoglia|Patrick Fugit|Salma Hayek,Paul Weitz,109.0,Adventure|Fantasy|Action|Thriller,Universal Pictures,2009-10-23,218,5.5,2009
15257,0.607851,,,,Hulk vs. Wolverine,Fred Tatasciore|Bryce Johnson|Steve Blum|Nolan North|Michael Adamthwaite,Frank Paur,38.0,Animation|Action|Science Fiction,Marvel Studios,2009-01-27,38,6.9,2009
12834,0.606857,9000000.0,985117.0,-8014883.0,Leaves of Grass,Susan Sarandon|Richard Dreyfuss|Keri Russell|Melanie Lynskey|Edward Norton,Tim Blake Nelson,104.0,Comedy|Crime|Drama|Thriller,Nu Image Films|Grand Army Entertainment|Class 5 Films|Millennium Films|Langley Films,2009-09-13,67,5.6,2009
24684,0.60652,7500000.0,26096852.0,18596852.0,An Education,Carey Mulligan|Olivia Williams|Peter Sarsgaard|Alfred Molina|Cara Seymour,Lone Scherfig,100.0,Drama|Romance,BBC Films,2009-10-29,234,6.8,2009
20829,0.604388,75000000.0,61458982.0,-13541018.0,Funny People,Adam Sandler|Seth Rogen|Leslie Mann|Eric Bana|Jonah Hill,Judd Apatow,146.0,Comedy|Drama,Columbia Pictures|Universal Pictures|Happy Madison Productions|Relativity Media|Apatow Productions,2009-07-31,213,5.5,2009
39414,0.603274,,,,Paper Man,Jeff Daniels|Emma Stone|Ryan Reynolds|Lisa Kudrow|Kieran Culkin,Kieran Mulroney|Michele Mulroney,110.0,Comedy|Drama,Koch Media,2009-06-15,47,5.6,2009
22947,0.598075,25000000.0,163670000.0,138670000.0,Up in the Air,George Clooney|Vera Farmiga|Anna Kendrick|Jason Bateman|Melanie Lynskey,Jason Reitman,109.0,Drama|Romance,Paramount Pictures,2009-09-05,751,6.6,2009
16577,0.595489,65000000.0,44091067.0,-20908933.0,Astro Boy,Nicolas Cage|Kristen Bell|Bill Nighy|Donald Sutherland|Freddie Highmore,David Bowers,94.0,Animation|Action|Family|Science Fiction,The Weinstein Company|Summit Entertainment|Tezuka Production Company Ltd.|Imagi Animation Studios,2009-10-15,284,6.0,2009
4959,0.59517,50000000.0,60161391.0,10161391.0,The International,Clive Owen|Naomi Watts|Armin Mueller-Stahl|Ulrich Thomsen|BrÃ­an F. O'Byrne,Tom Tykwer,118.0,Drama|Thriller|Crime,Studio Babelsberg|Atlas Entertainment|Mosaic Media Group|X-Filme Creative Pool,2009-02-03,207,5.8,2009
26466,0.589183,12000000.0,,,Triangle,Melissa George|Liam Hemsworth|Emma Lung|Rachael Carpani|Michael Dorman,Christopher Smith,99.0,Horror,Dan Films|UK Film Council|Pictures in Paradise|Pacific Film and Television Commission|Icon Entertainment International,2009-10-16,269,7.0,2009
45650,0.582583,,,,The Hole,Chris Massoglia|Haley Bennett|Nathan Gamble|Bruce Dern|Teri Polo,Joe Dante,92.0,Thriller|Adventure|Fantasy,Bold Films|BenderSpink,2009-09-09,131,5.7,2009
28510,0.582225,14000000.0,875386.0,-13124614.0,Universal Soldier: Regeneration,Jean-Claude Van Damme|Dolph Lundgren|Andrei Arlovski|Mike Pyle|Corey Johnson,John Hyams,97.0,Adventure|Action|Science Fiction|Thriller,Foresight Unlimited|Baumgarten Management and Productions (BMP)|Signature Entertainment|Unisol 3 Distribution,2009-10-01,64,5.3,2009
13804,0.580292,85000000.0,363164265.0,278164265.0,Fast & Furious,Vin Diesel|Paul Walker|Jordana Brewster|Michelle Rodriguez|John Ortiz,Justin Lin,107.0,Action|Crime|Drama|Thriller,Universal Pictures|Original Film|One Race Productions|Dentsu Inc.|Relativity Media,2009-04-02,1661,6.4,2009
44028,0.578317,,,,Suck,Malcolm McDowell|Iggy Pop|Henry Rollins|Alice Cooper|Mike Lobell,Rob Stefaniuk,91.0,Horror|Comedy|Music,,2009-09-11,17,6.1,2009
45806,0.577968,,,,Nothing Personal,Stephen Rea|Lotte Verbeek|Tom Charlfa|Ann Marie Horan,Urszula Antoniak,85.0,Drama,Fastnet Films|Rinkel Film|Family Affair Films|Rinkel Film & TV Productions BV,2009-08-14,10,6.2,2009
22074,0.576401,20000000.0,17436509.0,-2563491.0,Capitalism: A Love Story,Michael Moore|Thora Birch|William Black|Elijah Cummings|Baron Hill,Michael Moore,120.0,Documentary,The Weinstein Company|Paramount Vantage,2009-09-06,78,6.9,2009
19851,0.569571,12000000.0,,,Grey Gardens,Drew Barrymore|Jessica Lange|Jeanne Tripplehorn|Ken Howard|Kenneth Welsh,Michael Sucsy,104.0,Drama|History|TV Movie,Et Cetera Films|Specialty Films|Locomotive|HBO Films,2009-04-18,24,6.4,2009
14979,0.569435999999999,25000000.0,,,Thick as Thieves,Morgan Freeman|Antonio Banderas|Radha Mitchell|Robert Forster|Rade Serbedzija,Mimi Leder,104.0,Action|Thriller|Crime,Revelations Entertainment|Grosvenor Park Media Ltd.|Nu Image Entertainment GmbH|Millennium Films|Emmett/Furla Films,2009-01-09,117,5.6,2009
8880,0.566149,40000000.0,,,Che: Part Two,Benicio del Toro|Catalina Sandino Moreno|Franka Potente|DemiÃ¡n Bichir|Ã“scar Jaenada,Steven Soderbergh,131.0,Drama|History|War,Wild Bunch|Telecinco|Laura Bickford Productions|Morena Films|Ministerio de Cultura,2009-01-24,86,6.4,2009
24150,0.565345,15000000.0,39421467.0,24421467.0,Halloween II,Scout Taylor-Compton|Sheri Moon Zombie|Tyler Mane|Chase Wright Vanek|Brad Dourif,Rob Zombie,105.0,Horror,Dimension Films|Spectacle Entertainment Group|Trancas International Films,2009-08-28,131,5.2,2009
25833,0.561315,,,,Eating Out: All You Can Eat,Rebekah Kochan|Daniel Skelton|Chris Salvatore|Michael E.R. Walker|Julia Cho,Glenn Gaylord,80.0,Comedy,,2009-10-09,11,6.0,2009
16991,0.554339,,24007324.0,,Observe and Report,Seth Rogen|Anna Faris|Michael PeÃ±a|Ray Liotta|Collette Wolfe,Jody Hill,86.0,Comedy|Crime|Drama,Legendary Pictures|De Line Pictures,2009-04-10,112,5.5,2009
38842,0.551708,22000000.0,,,Middle Men,Luke Wilson|Giovanni Ribisi|Gabriel Macht|James Caan|Jacinda Barrett,George Gallo,105.0,Drama|Comedy|Crime,Paramount Pictures|Oxymoron Entertainment|Mallick Media|Middle Pictures,2009-05-17,49,6.6,2009
18126,0.549975,35000000.0,155545279.0,120545279.0,Hannah Montana: The Movie,Miley Cyrus|Billy Ray Cyrus|Emily Osment|Jason Earles|Taylor Swift,Peter Chelsom,102.0,Comedy|Drama|Family|Music|Romance,Walt Disney Pictures|It's a Laugh Productions|Millar Gough Ink,2009-04-10,247,5.8,2009
17336,0.547651,,32474120.0,,Fighting,Channing Tatum|Terrence Howard|Zulay Henao|Roger Guenveur Smith|Brian J. White,Dito Montiel,105.0,Action|Adventure|Crime|Drama|Thriller,Paramount Pictures|Universal Pictures|Rogue Pictures,2009-04-24,118,5.7,2009
15357,0.544071,15000000.0,8786375.0,-6213625.0,Banlieue 13 - Ultimatum,Cyril Raffaelli|David Belle|Philippe Torreton|Daniel Duval|Elodie Yung,Patrick Alessandrin,101.0,Action|Thriller|Crime,Sofica Europacorp|Canal+|CinÃ©CinÃ©ma|EuropaCorp|TF1 International,2009-02-18,193,5.9,2009
18131,0.54269,8000000.0,,,Baby on Board,Heather Graham|Jerry O'Connell|John Corbett|Lara Flynn Boyle|Katie Finneran,Brian Herzlinger,95.0,Comedy|Romance,A Plus Entertainment|Big Shot Productions|Entertainment 7,2009-06-09,16,4.8,2009
20856,0.53923,45000000.0,57881056.0,12881056.0,Aliens in the Attic,Carter Jenkins|Austin Butler|Kevin Nealon|Robert Hoffman|Doris Roberts,John Schultz,86.0,Adventure|Comedy|Family|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation|Regency Enterprises|Josephson Entertainment|New Upstairs Productions|Upstairs Canada Productions,2009-07-31,146,5.1,2009
27135,0.53765,12000000.0,,,Tell-Tale,Josh Lucas|Lena Headey|Brian Cox|Beatrice Miller|Dallas Roberts,Michael Cuesta,92.0,Drama|Horror|Mystery|Thriller,"Artina Films|Oceana Media Finance|Poe Boy Productions|Steel Company, The",2009-04-24,18,4.8,2009
22051,0.536572,,2277396.0,,Adam,Hugh Dancy|Rose Byrne|Peter Gallagher|Amy Irving|Frankie Faison,Max Mayer,99.0,Drama|Romance,Vox3 Films|Serenade Films|Olympus Pictures|Deer Path Productions|Northwood Productions,2009-07-29,76,6.8,2009
34480,0.536552,,,,The Descent: Part 2,Shauna Macdonald|Natalie Mendoza|Gavin O'Herlihy|Krysten Cummings|Josh Dallas,Jon Harris,94.0,Adventure|Horror|Thriller,Celador Films,2009-10-14,144,6.0,2009
21407,0.536017,3400000.0,9444018.0,6044018.0,The Collector,Josh Stewart|Michael Reilly Burke|Andrea Roth|Juan FernÃ¡ndez|Madeline Zima,Marcus Dunstan,88.0,Horror|Thriller,Fortress Features|LD Entertainment|Imaginarium Entertainment Group,2009-07-09,172,6.2,2009
9503,0.5357069999999989,,27412220.0,,Die PÃ¤pstin,John Goodman|Johanna Wokalek|David Wenham|Iain Glen|Edward Petherbridge,SÃ¶nke Wortmann,149.0,Drama,Constantin Film|Ikiru Films|Medusa Film|ARD Degeto Film|Universum Film (UFA),2009-10-22,47,6.3,2009
29483,0.534927,4300000.0,,,Beautiful Kate,Ben Mendelsohn|Rachel Griffiths|Sophie Lowe|Bryan Brown|Maeve Dermody,Rachel Ward,90.0,Drama|Foreign|Mystery,Beautiful Kate Productions|Doll Australia|New Town Films Pty. Ltd.,2009-06-13,10,6.2,2009
31723,0.534693,3000000.0,18097.0,-2981903.0,Women in Trouble,Carla Gugino|Adrianne Palicki|Connie Britton|Marley Shelton|Garcelle Beauvais,Sebastian Gutierrez,92.0,Comedy|Drama,Gato Negro Films,2009-11-13,11,4.5,2009
22824,0.5291600000000001,10000000.0,42333295.0,32333295.0,The Fourth Kind,Milla Jovovich|Will Patton|Hakeem Kae-Kazim|Corey Johnson|Enzo Cilenti,Olatunde Osunsanmi,98.0,Science Fiction|Thriller,Universal Pictures|Saga Film|Focus Films|Gold Circle Films|Chambara Pictures,2009-11-06,244,5.6,2009
35939,0.52377,6000000.0,,,Glorious 39,Romola Garai|Bill Nighy|Julie Christie|Eddie Redmayne|Juno Temple,Stephen Poliakoff,129.0,War|Drama|History|Thriller,BBC Films|UK Film Council|Quickfire Films|Magic Light Pictures|Talkback Thames,2009-11-20,15,5.1,2009
